"Cod mes","anio","Cod CA","Comunidad Aut","Cod provincia","Provincia","mes","Total Contratos","Contratos iniciales indefinidos hombres","Contratos iniciales temporales hombres","Contratos convertidos en indefinidos hombres","Contratos iniciales indefinidos mujeres","Contratos iniciales temporales mujeres","Contratos convertidos en indefinidos mujeres","Contratos  Agricultura","Contratos  Industria","Contratos Construcción","Contratos  Servicios"
202201,"2022","16","País Vasco","01","Araba/Álava",0,14577,334,7508,311,314,5760,209,264,3282,406,10570
202202,"2022","16","País Vasco","01","Araba/Álava",0,13484,486,6531,246,480,5396,168,277,2383,347,10410
202203,"2022","16","País Vasco","01","Araba/Álava",0,12894,686,5387,471,665,5082,390,127,2417,338,9941
202204,"2022","16","País Vasco","01","Araba/Álava",0,9816,950,3920,387,831,3218,316,141,1920,223,7448
202205,"2022","16","País Vasco","01","Araba/Álava",0,15236,1786,6791,433,1078,4669,305,1892,3129,408,9751
202206,"2022","16","País Vasco","01","Araba/Álava",0,15149,1600,6502,464,1280,4767,345,1309,2622,421,10719
202207,"2022","16","País Vasco","01","Araba/Álava",0,13673,1252,5653,449,946,4807,369,234,2591,356,10416
202208,"2022","16","País Vasco","01","Araba/Álava",0,11251,852,4691,317,814,4203,185,56,2109,269,8715
202209,"2022","16","País Vasco","01","Araba/Álava",0,18572,2303,8611,321,1806,5094,258,3911,2874,332,11374
202210,"2022","16","País Vasco","01","Araba/Álava",0,15317,2003,6090,272,1988,4633,208,1454,2486,301,11017
202211,"2022","16","País Vasco","01","Araba/Álava",0,13330,1424,5420,245,1152,4711,173,145,2347,270,10482
202212,"2022","16","País Vasco","01","Araba/Álava",0,10120,936,4017,186,802,3871,139,106,1853,188,7917
202201,"2022","08","Castilla - La Mancha","02","Albacete",0,12618,643,6052,357,357,4625,282,3509,1670,527,6751
202202,"2022","08","Castilla - La Mancha","02","Albacete",0,10966,754,4801,489,583,3621,430,2628,1175,546,6427
202203,"2022","08","Castilla - La Mancha","02","Albacete",0,12891,1399,4334,1096,1145,3931,651,2241,1331,652,8485
202204,"2022","08","Castilla - La Mancha","02","Albacete",0,10288,2562,2087,927,1610,2227,558,2143,1205,619,6158
202205,"2022","08","Castilla - La Mancha","02","Albacete",0,14067,4646,3197,526,2347,2746,339,5128,1215,561,6970
202206,"2022","08","Castilla - La Mancha","02","Albacete",0,22255,7843,5390,598,3711,4072,333,11534,1599,619,8354
202207,"2022","08","Castilla - La Mancha","02","Albacete",0,18495,6511,4310,570,3016,3396,315,8782,1456,618,7478
202208,"2022","08","Castilla - La Mancha","02","Albacete",0,13972,4918,3458,316,1897,2857,208,5800,1126,480,6402
202209,"2022","08","Castilla - La Mancha","02","Albacete",0,18644,6107,4835,298,2882,3929,268,6941,1628,510,9423
202210,"2022","08","Castilla - La Mancha","02","Albacete",0,11473,3272,2906,258,1787,2756,177,3260,1098,485,6454
202211,"2022","08","Castilla - La Mancha","02","Albacete",0,10143,3034,2380,234,1524,2448,183,3191,1129,457,5206
202212,"2022","08","Castilla - La Mancha","02","Albacete",0,8394,2304,1776,216,1126,2503,152,2275,870,301,4779
202201,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,43425,2535,19678,1746,1888,15864,1385,4292,7281,3328,28359
202202,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,43472,3749,18214,2110,3075,14313,1673,4354,6300,3551,29093
202203,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,52928,6174,18569,3982,5185,15236,3435,4736,7027,4201,36778
202204,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,47188,11122,10380,4142,8410,9406,3449,4075,6038,3324,33588
202205,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,52787,13553,11741,3260,9925,11260,2715,4415,5995,3745,38435
202206,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,61731,16346,13122,3615,11950,13676,2690,4268,7669,3690,45924
202207,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,58610,13575,14127,3244,10734,14100,2439,2603,6759,3358,45711
202208,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,39815,8701,10152,2289,6824,9825,1687,2343,3937,2511,30857
202209,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,50106,13606,10419,2605,10590,10295,2269,3698,6510,4110,35638
202210,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,46811,13460,10381,1714,9401,10130,1383,5493,4831,3241,33069
202211,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,41518,11592,9247,1384,8168,9660,1082,4646,4620,3159,28928
202212,"2022","10","Comunitat Valenciana","03","Alicante/Alacant",0,32512,7093,8350,1022,5379,9511,838,2946,3334,2077,24010
202201,"2022","01","Andalucía","04","Almería",0,24502,1840,11182,779,805,9117,470,7720,1051,1315,14170
202202,"2022","01","Andalucía","04","Almería",0,20794,2268,8777,1125,1226,6364,758,6155,882,1562,12031
202203,"2022","01","Andalucía","04","Almería",0,28116,3517,9286,3669,1959,7381,1989,8558,995,1589,16772
202204,"2022","01","Andalucía","04","Almería",0,26803,6132,6024,3058,3603,5516,2094,7756,930,1427,16469
202205,"2022","01","Andalucía","04","Almería",0,25641,6958,6691,1342,3590,5712,1016,7454,903,1440,15652
202206,"2022","01","Andalucía","04","Almería",0,29538,7811,7025,2289,4740,6159,1220,7056,1126,1645,19481
202207,"2022","01","Andalucía","04","Almería",0,28429,7014,6791,1578,4776,7154,792,6493,1162,1283,19254
202208,"2022","01","Andalucía","04","Almería",0,23324,7428,5803,1006,3444,4843,476,7602,813,1168,13561
202209,"2022","01","Andalucía","04","Almería",0,31258,11918,5622,1036,6476,5214,653,11115,935,1462,17574
202210,"2022","01","Andalucía","04","Almería",0,33321,12276,5935,892,7009,6344,500,12312,923,1434,18440
202211,"2022","01","Andalucía","04","Almería",0,29978,10090,5966,591,6464,6217,311,9685,929,1262,17857
202212,"2022","01","Andalucía","04","Almería",0,20317,5659,4611,570,3310,5429,395,5832,604,677,12992
202201,"2022","07","Castilla y León","05","Ávila",0,2615,140,845,82,92,1196,64,53,442,139,1895
202202,"2022","07","Castilla y León","05","Ávila",0,3484,208,1275,67,221,1424,87,151,1217,110,1903
202203,"2022","07","Castilla y León","05","Ávila",0,3259,284,951,96,280,1170,163,107,606,104,2281
202204,"2022","07","Castilla y León","05","Ávila",0,2922,423,733,102,431,893,100,121,425,100,2178
202205,"2022","07","Castilla y León","05","Ávila",0,3637,577,914,110,448,1220,148,120,425,108,2850
202206,"2022","07","Castilla y León","05","Ávila",0,4218,720,999,132,571,1378,85,278,461,132,3178
202207,"2022","07","Castilla y León","05","Ávila",0,4611,755,1226,110,633,1434,72,404,390,145,3517
202208,"2022","07","Castilla y León","05","Ávila",0,3680,459,1254,49,314,1214,46,235,958,75,2286
202209,"2022","07","Castilla y León","05","Ávila",0,3840,580,1058,59,639,1141,58,706,379,77,2527
202210,"2022","07","Castilla y León","05","Ávila",0,4507,1137,681,44,1333,1004,41,1727,303,91,2247
202211,"2022","07","Castilla y León","05","Ávila",0,2384,398,500,31,367,807,33,56,389,106,1707
202212,"2022","07","Castilla y León","05","Ávila",0,2200,235,626,19,188,916,25,58,253,66,1743
202201,"2022","11","Extremadura","06","Badajoz",0,29428,660,17176,264,330,10389,185,12006,1522,2126,13490
202202,"2022","11","Extremadura","06","Badajoz",0,27620,987,14893,528,654,9809,345,10662,1029,2066,13557
202203,"2022","11","Extremadura","06","Badajoz",0,28465,1598,13645,1407,1129,9173,990,9576,1063,2483,15045
202204,"2022","11","Extremadura","06","Badajoz",0,29477,6355,9146,1704,3496,6790,1439,12446,1145,2067,13504
202205,"2022","11","Extremadura","06","Badajoz",0,34662,5617,12448,781,4509,10103,777,15202,1382,2248,15564
202206,"2022","11","Extremadura","06","Badajoz",0,34576,5146,12543,1094,3805,10720,732,13898,1530,2252,16660
202207,"2022","11","Extremadura","06","Badajoz",0,30252,3866,11070,888,2957,10440,503,9673,1714,1997,16570
202208,"2022","11","Extremadura","06","Badajoz",0,27880,4853,10856,433,2827,8074,324,10323,2157,1644,13437
202209,"2022","11","Extremadura","06","Badajoz",0,31543,5479,12500,553,3174,8867,470,12420,1339,1820,15677
202210,"2022","11","Extremadura","06","Badajoz",0,26504,4682,9350,443,3030,8056,410,8030,1269,1864,15017
202211,"2022","11","Extremadura","06","Badajoz",0,22898,4381,8880,332,2285,6294,246,8203,1086,1635,11667
202212,"2022","11","Extremadura","06","Badajoz",0,19383,2699,7802,283,1659,6178,245,6492,627,1279,10648
202201,"2022","04","Balears, Illes","07","Balears, Illes",0,23086,2682,9112,1078,1685,7504,798,193,896,4845,17022
202202,"2022","04","Balears, Illes","07","Balears, Illes",0,26706,4357,9241,1535,3163,7129,1079,241,1281,5101,19978
202203,"2022","04","Balears, Illes","07","Balears, Illes",0,38781,8785,9246,3158,7072,7947,2390,283,1505,5350,31520
202204,"2022","04","Balears, Illes","07","Balears, Illes",0,48461,18218,4631,2592,16224,4922,1672,233,1427,3934,42748
202205,"2022","04","Balears, Illes","07","Balears, Illes",0,63273,25351,6400,1841,21424,6867,1219,397,1497,4176,57078
202206,"2022","04","Balears, Illes","07","Balears, Illes",0,59292,22907,7025,1737,18848,7473,1142,281,1517,3761,53606
202207,"2022","04","Balears, Illes","07","Balears, Illes",0,51284,17835,7404,1699,15251,7807,1109,143,1219,3269,46479
202208,"2022","04","Balears, Illes","07","Balears, Illes",0,37743,11934,7168,1255,9488,6802,898,428,953,2433,33785
202209,"2022","04","Balears, Illes","07","Balears, Illes",0,35396,10732,6549,1235,8807,6995,896,213,1029,4242,29808
202210,"2022","04","Balears, Illes","07","Balears, Illes",0,28680,8878,5769,679,6376,6213,522,145,1055,4019,23313
202211,"2022","04","Balears, Illes","07","Balears, Illes",0,25939,9576,4290,551,5722,5178,388,130,1076,4841,19731
202212,"2022","04","Balears, Illes","07","Balears, Illes",0,18846,5690,3750,357,3760,4792,242,153,569,2546,15438
202201,"2022","09","Cataluña","08","Barcelona",0,168633,13712,65140,5275,11310,67860,4396,541,29087,6834,131741
202202,"2022","09","Cataluña","08","Barcelona",0,165686,18005,58608,6229,15854,60472,5569,479,21458,7710,135534
202203,"2022","09","Cataluña","08","Barcelona",0,191193,24818,61191,10768,21818,62011,9639,372,22703,8757,158869
202204,"2022","09","Cataluña","08","Barcelona",0,159456,29538,44739,9019,25165,41726,8401,445,23391,6773,128386
202205,"2022","09","Cataluña","08","Barcelona",0,188680,38254,52066,7637,30507,52311,6938,1283,22719,8177,155979
202206,"2022","09","Cataluña","08","Barcelona",0,197891,37554,57838,7790,31217,55947,6646,575,24111,7774,164904
202207,"2022","09","Cataluña","08","Barcelona",0,200280,35539,59207,8430,29716,59675,6827,411,25954,7780,165642
202208,"2022","09","Cataluña","08","Barcelona",0,147764,25907,45873,5066,20832,45119,4138,1267,19968,5116,120969
202209,"2022","09","Cataluña","08","Barcelona",0,199024,41226,49971,7034,41827,51730,6376,658,25217,8288,164388
202210,"2022","09","Cataluña","08","Barcelona",0,181017,36511,49386,4899,34497,50563,4217,332,20912,7444,151815
202211,"2022","09","Cataluña","08","Barcelona",0,169436,33092,46734,4098,29756,51245,3634,431,19960,6913,141657
202212,"2022","09","Cataluña","08","Barcelona",0,133829,22596,40168,3072,20365,43683,3018,311,15356,4103,113577
202201,"2022","07","Castilla y León","09","Burgos",0,9864,449,4208,246,324,4073,229,408,3318,370,5594
202202,"2022","07","Castilla y León","09","Burgos",0,8472,444,3371,242,360,3392,306,394,2288,407,5175
202203,"2022","07","Castilla y León","09","Burgos",0,9672,562,3565,374,575,3515,558,254,2723,354,6165
202204,"2022","07","Castilla y León","09","Burgos",0,8658,998,2533,481,1041,2706,412,152,2495,356,5472
202205,"2022","07","Castilla y León","09","Burgos",0,11126,1854,3228,474,1504,3197,383,1173,2827,454,6430
202206,"2022","07","Castilla y León","09","Burgos",0,12028,1694,3612,638,1331,3688,496,926,2856,393,7600
202207,"2022","07","Castilla y León","09","Burgos",0,11611,1292,3683,396,1166,4152,311,353,2677,376,7966
202208,"2022","07","Castilla y León","09","Burgos",0,9006,902,3094,311,774,3160,265,169,2445,303,5870
202209,"2022","07","Castilla y León","09","Burgos",0,13027,2386,3986,315,1953,3489,362,2467,2933,326,7086
202210,"2022","07","Castilla y León","09","Burgos",0,10570,1639,3191,232,1556,3260,197,861,2661,313,6521
202211,"2022","07","Castilla y León","09","Burgos",0,8118,1093,2533,221,958,2783,182,120,2616,296,4943
202212,"2022","07","Castilla y León","09","Burgos",0,7263,767,2304,184,854,2722,152,123,2089,173,4769
202201,"2022","11","Extremadura","10","Cáceres",0,10635,433,4913,113,217,4462,86,2650,924,1194,5457
202202,"2022","11","Extremadura","10","Cáceres",0,9887,464,4386,172,300,3922,128,2403,519,1219,5331
202203,"2022","11","Extremadura","10","Cáceres",0,11601,861,4092,650,752,4260,340,2711,523,1428,6500
202204,"2022","11","Extremadura","10","Cáceres",0,10800,1810,2609,743,1390,2927,516,2340,653,1130,6273
202205,"2022","11","Extremadura","10","Cáceres",0,15120,3189,4082,510,2202,4135,275,5482,660,1174,7373
202206,"2022","11","Extremadura","10","Cáceres",0,16117,2898,4760,521,2009,4848,322,5153,545,1121,8904
202207,"2022","11","Extremadura","10","Cáceres",0,13325,2241,3659,465,1457,4443,238,2959,577,1100,8322
202208,"2022","11","Extremadura","10","Cáceres",0,11528,2104,3724,219,1118,3500,138,2980,917,893,6377
202209,"2022","11","Extremadura","10","Cáceres",0,13281,3096,3668,223,2061,3435,156,4076,728,1114,6971
202210,"2022","11","Extremadura","10","Cáceres",0,12438,2522,3695,181,1553,3669,154,3694,694,1088,6493
202211,"2022","11","Extremadura","10","Cáceres",0,9734,1563,3073,187,944,3185,73,2892,421,1238,4682
202212,"2022","11","Extremadura","10","Cáceres",0,7591,865,2296,190,780,2707,90,1434,334,794,4555
202201,"2022","01","Andalucía","11","Cádiz",0,42060,1320,22901,978,842,15117,790,4585,3312,4148,29971
202202,"2022","01","Andalucía","11","Cádiz",0,36680,1547,18817,1128,1228,12925,934,3277,2703,3781,26875
202203,"2022","01","Andalucía","11","Cádiz",0,46060,3008,20043,3106,2287,14847,2665,3863,3031,4398,34721
202204,"2022","01","Andalucía","11","Cádiz",0,46388,8590,15315,3142,5723,11070,2484,3994,3419,4369,34552
202205,"2022","01","Andalucía","11","Cádiz",0,50314,8715,18800,1720,5761,13796,1409,4763,3382,3839,38269
202206,"2022","01","Andalucía","11","Cádiz",0,52106,11970,14737,2125,7171,14419,1585,4546,3461,3727,40321
202207,"2022","01","Andalucía","11","Cádiz",0,43731,8260,12998,1957,5895,13086,1432,2600,3091,2946,35033
202208,"2022","01","Andalucía","11","Cádiz",0,34843,5850,12316,1304,3698,10634,963,4284,2403,2573,25532
202209,"2022","01","Andalucía","11","Cádiz",0,35751,6259,10865,1439,5096,10743,1257,2953,2645,3066,27036
202210,"2022","01","Andalucía","11","Cádiz",0,32380,5838,10312,1129,4402,9807,803,3194,2577,2868,23699
202211,"2022","01","Andalucía","11","Cádiz",0,32580,6429,10666,723,4340,9743,594,4366,2434,2968,22749
202212,"2022","01","Andalucía","11","Cádiz",0,25413,4133,8507,586,2677,8963,462,2925,1749,1848,18826
202201,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,14801,994,6738,637,624,5095,428,1513,2549,829,9745
202202,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,14356,1519,5902,831,1066,4233,527,1564,2207,1055,9355
202203,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,16317,2095,5357,1468,1722,4364,1013,1355,2468,1040,11314
202204,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,17176,3836,3786,1557,2877,3742,1036,1178,2120,1013,12707
202205,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,17385,4159,4179,1127,2913,3914,757,985,2577,1021,12625
202206,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,21069,5143,4672,1251,3949,4959,700,468,2984,1174,16247
202207,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,20943,4666,5292,989,4006,4894,616,465,2647,980,16660
202208,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,15561,3548,4336,678,2732,3580,365,358,1858,610,12557
202209,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,16133,4393,3120,809,3763,3175,527,667,2158,997,12146
202210,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,18001,5919,2994,552,4457,3233,422,3084,1574,838,12328
202211,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,16113,5435,2886,404,3179,3606,245,3734,1402,798,10012
202212,"2022","10","Comunitat Valenciana","12","Castellón/Castelló",0,10831,2517,2263,267,1910,3376,211,1141,1002,519,8049
202201,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,13111,481,6952,349,258,4603,211,3803,1576,981,6586
202202,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,11667,578,6108,509,347,3557,266,2831,1521,1120,6033
202203,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,13336,935,5205,829,612,4767,619,1569,1286,1324,8937
202204,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,10642,2233,2588,937,1290,2498,718,1440,1275,1019,6687
202205,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,12595,3274,3491,522,1739,2861,386,2917,1250,991,7266
202206,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,15153,3804,4231,825,2012,3470,448,3596,1532,1114,8724
202207,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,16059,3927,4251,818,2045,4203,480,3603,1625,976,9645
202208,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,13278,3315,3958,469,1508,3453,270,2823,1799,851,7636
202209,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,25424,9446,6602,532,3860,4330,334,13657,1989,1162,8450
202210,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,13982,4121,3673,404,1989,3241,286,3709,1363,958,7784
202211,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,12050,3716,3485,318,1393,2615,178,4002,1303,839,5744
202212,"2022","08","Castilla - La Mancha","13","Ciudad Real",0,11263,3418,3367,189,1255,2543,171,4544,900,428,5197
202201,"2022","01","Andalucía","14","Córdoba",0,50845,748,30572,529,465,17917,364,32489,2727,2306,13200
202202,"2022","01","Andalucía","14","Córdoba",0,39808,944,23306,614,700,13444,590,21778,2258,2452,13249
202203,"2022","01","Andalucía","14","Córdoba",0,38613,2059,18943,1937,1288,12713,1469,14732,2994,3639,17175
202204,"2022","01","Andalucía","14","Córdoba",0,31582,6128,10095,2312,3052,7955,1857,10054,2583,3554,15309
202205,"2022","01","Andalucía","14","Córdoba",0,36792,6510,13875,995,3334,10940,919,13923,2435,3605,16727
202206,"2022","01","Andalucía","14","Córdoba",0,31175,5369,11076,1445,2954,9147,965,9436,2594,3478,15585
202207,"2022","01","Andalucía","14","Córdoba",0,25718,4203,8873,1339,2174,8095,804,4723,2462,3287,15145
202208,"2022","01","Andalucía","14","Córdoba",0,23021,5017,8050,639,2237,6377,508,7172,1862,2919,10960
202209,"2022","01","Andalucía","14","Córdoba",0,29818,6788,9629,749,4154,7679,644,9008,2453,2846,15435
202210,"2022","01","Andalucía","14","Córdoba",0,32397,8069,10255,573,4674,8158,442,13045,2449,2283,14532
202211,"2022","01","Andalucía","14","Córdoba",0,38495,11424,11728,525,5716,8633,323,20738,2285,2283,13103
202212,"2022","01","Andalucía","14","Córdoba",0,38920,11630,11474,404,6189,8732,280,24982,1623,1697,10510
202201,"2022","12","Galicia","15","Coruña, A",0,29329,1654,11644,903,1289,12663,734,634,5255,1477,21715
202202,"2022","12","Galicia","15","Coruña, A",0,27184,2037,9975,1216,1841,10577,1178,670,3633,1591,21079
202203,"2022","12","Galicia","15","Coruña, A",0,31039,2869,11217,1771,2497,10734,1619,793,4204,1726,24092
202204,"2022","12","Galicia","15","Coruña, A",0,27970,3668,8415,2070,3516,8331,1652,775,3206,1316,22473
202205,"2022","12","Galicia","15","Coruña, A",0,30227,4416,9329,1442,3925,9671,1132,727,3431,1380,24475
202206,"2022","12","Galicia","15","Coruña, A",0,33704,4897,9965,1633,4391,11063,1417,724,3658,1637,27457
202207,"2022","12","Galicia","15","Coruña, A",0,35500,4760,11310,1563,4181,12256,1156,683,4544,1510,28583
202208,"2022","12","Galicia","15","Coruña, A",0,29777,3744,10368,1026,2911,10517,857,526,3314,1384,24320
202209,"2022","12","Galicia","15","Coruña, A",0,33242,5097,10335,1169,5086,10208,998,740,3861,1499,26922
202210,"2022","12","Galicia","15","Coruña, A",0,30789,4442,9514,930,4588,10164,832,840,3598,1141,24951
202211,"2022","12","Galicia","15","Coruña, A",0,27818,3945,9064,715,3447,9703,588,578,3620,1135,22240
202212,"2022","12","Galicia","15","Coruña, A",0,23326,2793,7912,452,2652,8669,435,407,2774,667,19213
202201,"2022","08","Castilla - La Mancha","16","Cuenca",0,5203,204,2317,158,111,1973,101,670,1371,251,2739
202202,"2022","08","Castilla - La Mancha","16","Cuenca",0,5421,256,2429,222,187,1819,134,636,1610,267,2649
202203,"2022","08","Castilla - La Mancha","16","Cuenca",0,5960,415,2213,426,268,1905,287,576,1345,320,3501
202204,"2022","08","Castilla - La Mancha","16","Cuenca",0,5495,951,1426,494,549,1252,341,673,1303,277,3019
202205,"2022","08","Castilla - La Mancha","16","Cuenca",0,7295,1886,1810,451,1003,1443,214,2422,1225,296,3120
202206,"2022","08","Castilla - La Mancha","16","Cuenca",0,10707,3736,2129,335,1979,1744,168,4957,1261,325,3932
202207,"2022","08","Castilla - La Mancha","16","Cuenca",0,9579,2829,2015,262,1653,2105,186,3438,1257,305,4339
202208,"2022","08","Castilla - La Mancha","16","Cuenca",0,5966,1367,1630,134,850,1432,86,1196,939,226,3415
202209,"2022","08","Castilla - La Mancha","16","Cuenca",0,8545,2922,2136,159,1218,1583,106,3466,1276,339,3244
202210,"2022","08","Castilla - La Mancha","16","Cuenca",0,5506,1309,1538,129,732,1304,77,1108,946,321,2944
202211,"2022","08","Castilla - La Mancha","16","Cuenca",0,5479,1574,1260,125,797,1217,82,1478,1012,353,2432
202212,"2022","08","Castilla - La Mancha","16","Cuenca",0,4022,850,1059,61,471,1171,63,714,774,196,2144
202201,"2022","09","Cataluña","17","Girona",0,20940,1996,8096,764,1198,7668,546,318,6340,1110,12813
202202,"2022","09","Cataluña","17","Girona",0,20263,2815,6551,978,2095,6333,763,161,4550,1457,13689
202203,"2022","09","Cataluña","17","Girona",0,23302,4294,6271,1538,3469,5688,1326,220,4919,1599,16132
202204,"2022","09","Cataluña","17","Girona",0,24654,6531,4749,1331,5780,4555,988,326,4427,1211,18317
202205,"2022","09","Cataluña","17","Girona",0,25016,6707,5225,922,5552,5108,784,341,4356,1238,18653
202206,"2022","09","Cataluña","17","Girona",0,34140,9814,6814,916,8297,6826,706,471,4891,1369,27017
202207,"2022","09","Cataluña","17","Girona",0,31986,8279,7015,1062,7657,6549,707,191,4899,1085,25422
